run_id,mode,op_name,shape_id,benchmark_layer,benchmark_role,category,dtype,server_name,device,backend,status,correctness,e2e_median_ms,e2e_p95_ms,profiling_available,profiling_path,custom_dir,worker_url,created_at,source,cache_key
2026-05-05_170628,baseline,rms_norm,S2,foundation,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,success,not_checked,0.125372,0.134442,False,/home/hrl-kope/OpenOps/benchmark/results/runs/2026-05-05_170628/baseline/rms_norm/S2/profiling.json,,http://127.0.0.1:9001,2026-05-05T17:06:43.683572,measured,06789fe468b38e96
2026-05-05_170628,baseline,rms_norm,S3,foundation,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,success,not_checked,0.145553,0.151632,False,/home/hrl-kope/OpenOps/benchmark/results/runs/2026-05-05_170628/baseline/rms_norm/S3/profiling.json,,http://127.0.0.1:9001,2026-05-05T17:06:57.536179,measured,4fb469afa632f27b
