run_id,mode,op_name,shape_id,benchmark_layer,benchmark_role,category,dtype,server_name,device,backend,status,correctness,e2e_median_ms,e2e_p95_ms,profiling_available,profiling_path,custom_dir,worker_url,created_at,source,cache_key
2026-05-10_171846,baseline,batch_mat_mul_v3,S4,foundation,transfer_probe,matmul,float16,910b,7,torch_api,success,not_checked,0.065701,0.080161,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/batch_mat_mul_v3/S4/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:12:28.823577,reused_cache,f504a1f5b651954e
2026-05-10_171846,baseline,avg_pool2d,S1,foundation,transfer_probe,pooling,float32,910b,7,torch_api,success,not_checked,0.207769,0.232504,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/avg_pool2d/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:12:43.167032,reused_cache,4fa822cda89ff110
2026-05-10_171846,baseline,avg_pool2d,S2,foundation,transfer_probe,pooling,float32,910b,7,torch_api,success,not_checked,0.193289,0.203753,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/avg_pool2d/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:08:30.364221,reused_cache,341a56f43abe9f27
2026-05-10_171846,baseline,avg_pool2d,S3,foundation,transfer_probe,pooling,float32,910b,7,torch_api,success,not_checked,0.210573,0.228494,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/avg_pool2d/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:13:12.076829,reused_cache,43bac0dad22e81de
2026-05-10_171846,baseline,embedding_bag,S1,foundation,transfer_probe,index,float16,910b,7,torch_api,success,not_checked,0.252994,0.263445,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/embedding_bag/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:13:26.335629,reused_cache,0303703eee037a77
2026-05-10_171846,baseline,embedding_bag,S2,foundation,transfer_probe,index,float16,910b,7,torch_api,success,not_checked,0.765697,0.783903,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/embedding_bag/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:08:58.770723,reused_cache,4cb2921e20209f89
2026-05-10_171846,baseline,embedding_bag,S3,foundation,transfer_probe,index,float16,910b,7,torch_api,success,not_checked,1.55657,1.596556,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/embedding_bag/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:13:56.464035,reused_cache,07b677f5f2ccdd73
2026-05-10_171846,baseline,add_rms_norm,S1,fusion,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,success,not_checked,0.100156,0.115552,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:14:12.191546,reused_cache,7117ec4a1a4d492b
2026-05-10_171846,baseline,add_rms_norm,S2,fusion,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,success,not_checked,0.123392,0.127441,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:09:44.099471,reused_cache,308aa966144457e5
2026-05-10_171846,baseline,add_rms_norm,S3,fusion,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,success,not_checked,0.27767,0.300555,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:14:46.443940,reused_cache,2487e7a6b27c7d9d
2026-05-10_171846,baseline,ge_glu_v2,S1,fusion,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.074061,0.091661,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/ge_glu_v2/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:15:01.707543,reused_cache,e5f7cd2e025741b7
2026-05-10_171846,baseline,ge_glu_v2,S2,fusion,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.599765,0.60515,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/ge_glu_v2/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:10:27.174043,reused_cache,9d318b1b3600e5e2
2026-05-10_171846,baseline,ge_glu_v2,S3,fusion,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.859539,0.868844,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/ge_glu_v2/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:15:30.611761,reused_cache,0995aa66c5eed062
2026-05-10_171846,baseline,cross_entropy_loss,S1,fusion,transfer_probe,loss,float16,910b,7,torch_api,success,not_checked,0.445477,0.459738,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/cross_entropy_loss/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:15:44.705767,reused_cache,75416aa4409b73ec
2026-05-10_171846,baseline,cross_entropy_loss,S2,fusion,transfer_probe,loss,float16,910b,7,torch_api,success,not_checked,2.99033,3.02534,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/cross_entropy_loss/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:11:12.750315,reused_cache,9fd0a57ba49b325c
2026-05-10_171846,baseline,cross_entropy_loss,S3,fusion,transfer_probe,loss,float16,910b,7,torch_api,success,not_checked,7.139592,7.226989,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/cross_entropy_loss/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:16:16.252754,reused_cache,5c67e59c99b8ca75
2026-05-10_171846,baseline,clipped_swiglu,S1,challenge,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.089186,0.108971,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/clipped_swiglu/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:16:31.796238,reused_cache,7eea3bfb4274711e
2026-05-10_171846,baseline,clipped_swiglu,S2,challenge,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.470388,0.480128,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/clipped_swiglu/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:12:21.346477,reused_cache,3fa08588cfe1039d
2026-05-10_171846,baseline,clipped_swiglu,S3,challenge,transfer_probe,activation,float16,910b,7,torch_npu_custom_api,success,not_checked,0.827698,0.842174,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/clipped_swiglu/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:17:02.627531,reused_cache,b9a72c58896bb3fc
2026-05-10_171846,baseline,scaled_masked_softmax_v2,S1,challenge,transfer_probe,vfusion,float16,910b,7,torch_npu_custom_api,success,not_checked,0.205853,0.220643,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/scaled_masked_softmax_v2/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:17:25.208636,reused_cache,9776768e3e17b193
2026-05-10_171846,baseline,scaled_masked_softmax_v2,S2,challenge,transfer_probe,vfusion,float16,910b,7,torch_npu_custom_api,success,not_checked,1.412768,1.426783,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/scaled_masked_softmax_v2/S2/profiling.json,,http://127.0.0.1:9027,2026-05-05T17:11:36.203585,reused_cache,1aca0301e74509a3
2026-05-10_171846,baseline,scaled_masked_softmax_v2,S3,challenge,transfer_probe,vfusion,float16,910b,7,torch_npu_custom_api,success,not_checked,2.838721,2.857517,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/scaled_masked_softmax_v2/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:18:11.574202,reused_cache,e14e370dbd3f387b
2026-05-10_171846,baseline,add_rms_norm_dynamic_quant,S1,challenge,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,failed,not_checked,,,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm_dynamic_quant/S1/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:27:53.675923,measured,cefea07571437210
2026-05-10_171846,baseline,add_rms_norm_dynamic_quant,S2,challenge,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,failed,not_checked,,,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm_dynamic_quant/S2/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:28:08.048767,measured,e5104a3635ed0069
2026-05-10_171846,baseline,add_rms_norm_dynamic_quant,S3,challenge,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,failed,not_checked,,,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm_dynamic_quant/S3/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:28:22.358140,measured,0ba6ff35ab612013
2026-05-10_171846,baseline,add_rms_norm_dynamic_quant,S4,challenge,transfer_probe,normalization,float16,910b,7,torch_npu_custom_api,failed,not_checked,,,False,/home/hrl-kope/AscendOpGenAgent/litebench/results/runs/2026-05-10_171846/baseline/add_rms_norm_dynamic_quant/S4/profiling.json,,http://127.0.0.1:9027,2026-05-10T17:28:36.666054,measured,02634807ab55f64e
