run_id,mode,op_name,shape_id,benchmark_layer,benchmark_role,category,dtype,server_name,device,backend,status,correctness,e2e_median_ms,e2e_p95_ms,profiling_available,profiling_path,custom_dir,worker_url,created_at,source,cache_key
2026-05-17_192605,custom,add_layer_norm,S1,fusion,anchor,normalization,float16,910b,7,remote_custom,compile_or_eval_failed,,,,False,/home/hrl/AscendOpGenAgent/litebench/results/runs/2026-05-17_192605/custom/add_layer_norm/S1/add_layer_norm/profiling.json,/home/hrl/AscendOpGenAgent/output/add_layer_norm,http://127.0.0.1:9027,2026-05-17T19:26:07.788053,measured,
