run_id,mode,op_name,shape_id,benchmark_layer,benchmark_role,category,dtype,server_name,device,backend,status,correctness,e2e_median_ms,e2e_p95_ms,profiling_available,profiling_path,custom_dir,worker_url,created_at,source,cache_key
2026-05-05_171027,baseline,softmax_v2,S2,fusion,anchor,activation,float16,910b,7,torch_api,success,not_checked,0.694736,0.701382,False,/home/hrl-kope/OpenOps/benchmark/results/runs/2026-05-05_171027/baseline/softmax_v2/S2/profiling.json,,http://127.0.0.1:9001,2026-05-05T17:10:42.450728,measured,8974259c48da0c42
2026-05-05_171027,baseline,softmax_v2,S3,fusion,anchor,activation,float16,910b,7,torch_api,success,not_checked,1.522391,1.529335,False,/home/hrl-kope/OpenOps/benchmark/results/runs/2026-05-05_171027/baseline/softmax_v2/S3/profiling.json,,http://127.0.0.1:9001,2026-05-05T17:10:57.322355,measured,b3333a82014086ff
